"created_on","provincia","partido","rooms","surface_total","surface_covered","price","currency","title","property_type","operation_type","lat","lon"
"202006","CABA","Comuna 14",3,66,66,190000,"USD","Departamento de 3 ambientes en Venta en Palermo soho","Departamento","Venta",-34.5847947351,-58.4158886934
"202006","CABA","Comuna 14",3,75,63,225000,"USD","Departamento - Palermo","Departamento","Venta",-34.5928441,-58.4131578
"202006","CABA","Comuna 14",3,70,60,220000,"USD","Departamento de 3 ambientes en Venta en Palermo","Departamento","Venta",-34.59769,-58.41937
"202006","CABA","Comuna 2",3,90,82,265000,"USD","Departamento de 3 ambientes en Venta en Palermo","Departamento","Venta",-34.5899051842,-58.4014712986
"202006","GBA","Quilmes",3,113,93,350000,"USD","Departamento - Nuevo Quilmes Qualia 4 amb. con Cochera Doble en Subsuelo","Departamento","Venta",-34.6990192,-58.2880406
"202006","CABA","Comuna 13",3,66,60,210000,"USD","Departamento - Belgrano R","Departamento","Venta",-34.572622,-58.4606109
"202006","CABA","Comuna 13",3,80,66,256000,"USD","Emprendimiento en Belgrano - Departamento 3 Amb. con Balcón y Parrilla","Departamento","Venta",-34.5541458617,-58.4554160111
"202006","CABA","Comuna 10",3,61,57,140000,"USD","VENTA DEPARTAMENTO 3 AMBIENTES EN FLORESTA","Departamento","Venta",-34.633282,-58.4832594
"202006","CABA","Comuna 10",3,88,80,125000,"USD","Departamento de 3 ambientes en Venta en Floresta","Departamento","Venta",-34.6331244322,-58.4762461128
"202006","CABA","Comuna 15",3,68,60,96800,"USD","Departamento de 3 ambientes en Venta en Paternal","Departamento","Venta",-34.5987263,-58.464604
"202006","CABA","Comuna 15",3,80,80,209196,"USD","Importante Oportunidad frente al Cid Campeador, en caballito","Departamento","Venta",-34.6075947,-58.4457497
"202006","CABA","Comuna 6",3,68,65,160000,"USD","Departamento de 3 ambientes en Venta en Caballito","Departamento","Venta",-34.622034515,-58.4435542233
"202006","CABA","Comuna 15",3,110,58,188100,"USD","Departamento de 3 ambientes en Venta en Caballito","Departamento","Venta",-34.6072570523,-58.4430793478
"202006","CABA","Comuna 6",3,65,55,122000,"USD","Depto 3 Amb en Caballito en Av. Alberdi 200 en linda cuadra y buen reciclado","Departamento","Venta",-34.6225654,-58.4315385
"202006","CABA","Comuna 15",3,92,64,195000,"USD","Departamento de 3 ambientes en Venta en Chacarita","Departamento","Venta",-34.5900555,-58.4493062
"202006","CABA","Comuna 10",3,171,98,310000,"USD","Departamento de 3 ambientes con terraza en VENTA en Mataderos - USD 310.000.-","Departamento","Venta",-34.6444174,-58.5007749
"202006","CABA","Comuna 10",3,97,75,205000,"USD","Departamento de 3 ambientes en VENTA DUPLEX en Mataderos - USD 205.000","Departamento","Venta",-34.6444174,-58.5007749
"202006","CABA","Comuna 13",3,89,85,310000,"USD","Excelente 3 ambientes en la MUSA STAR!Totalmente remodelado, al frente!","Departamento","Venta",-34.5822469,-58.4484841
"202006","GBA","San Isidro",3,133,92,399900,"USD","Departamento en venta de 3 amb.   dep. en Pasionaria San Isidro - USD 399.000","Departamento","Venta",-34.4948079,-58.5164546
"202006","CABA","Comuna 14",3,70,60,220000,"USD","Departamento de 3 ambientes en Venta en Barrio norte","Departamento","Venta",-34.59769,-58.41937
"202006","CABA","Comuna 2",3,87,87,268000,"USD","Av Pueyrredon y French","Departamento","Venta",-34.5902414,-58.4005675
"202006","CABA","Comuna 1",3,57,57,133000,"USD","IMPECABLE DEPTO 3 AMB APTO PROF MUY LUMINOSO BAJAS EXPENSAS OPCIONAL AMOBLADO","Departamento","Venta",-34.6065237,-58.3901595
"202006","CABA","Comuna 15",3,90,90,170000,"USD","Departamento de 3 ambientes en Venta en Villa crespo","Departamento","Venta",-34.5979526,-58.43884
"202006","CABA","Comuna 5",3,80,75,205000,"USD","Departamento de 3 ambientes en Venta en Villa crespo","Departamento","Venta",-34.6018060771,-58.4308261623
"202006","CABA","Comuna 15",3,73,65,190000,"USD","Departamento de 3 ambientes en Venta en Villa crespo","Departamento","Venta",-34.6006963,-58.4298039
"202006","CABA","Comuna 15",3,61,51,139999,"USD","Departamento de 3 ambientes en Venta en Villa crespo","Departamento","Venta",-34.5976985478,-58.4438572393
"202006","CABA","Comuna 14",3,85,80,143546,"USD","Departamento de 3 ambientes en Venta en Villa crespo","Departamento","Venta",-34.5862630496,-58.4437663903
"202006","CABA","Comuna 15",3,140,130,340001,"USD","Departamento de 3 ambientes en Venta en Villa crespo","Departamento","Venta",-34.6037853,-58.4342633
"202006","CABA","Comuna 15",3,63,57,149000,"USD","Departamento de 3 ambientes en Venta en Villa crespo","Departamento","Venta",-34.5948581731,-58.4457693611
"202006","CABA","Comuna 1",3,107,92,650000,"USD","Impecable 3 Ambientes en Puerto Madero.","Departamento","Venta",-34.6109734562,-58.3633435603
"202006","CABA","Comuna 1",3,81,73,299900,"USD","Departamento 3 ambientes al contrafrente en Puerto Madero","Departamento","Venta",-34.6173838817,-58.3613050815
"202006","CABA","Comuna 1",3,128,122,620000,"USD","Departamento en venta en Puerto Madero 3 amb. USD 620.000","Departamento","Venta",-34.6219563,-58.3615882
"202006","CABA","Comuna 1",3,128,116,1450000,"USD","Departamento 3 ambientes en venta en Alvear Tower Puerto Madero -USD 1.450.000.-","Departamento","Venta",-34.6122155,-58.3602301
"202006","GBA","Vicente López",3,57,52,145000,"USD","Departamento - Florida Mitre/Este","Departamento","Venta",-34.5335505,-58.4800733
"202006","GBA","Lomas de Zamora",3,77,68,145000,"USD","ALQUILER - DEPTO. 3 AMBIENTES APTO PROF. O VIVIENDA, Lomas de Zamora","Departamento","Venta",-34.7619580161,-58.3993532065
"202006","GBA","Lomas de Zamora",3,80,75,220000,"USD","Departamento - Banfield Este","Departamento","Venta",-34.742978,-58.3930434
"202006","CABA","Comuna 15",3,110,58,188100,"USD","Departamento de 3 ambientes en Venta en Parque centenario","Departamento","Venta",-34.6072570523,-58.4430793478
"202006","GBA","General San Martín",3,60,60,53000,"USD","Departamento - San Andres","Departamento","Venta",-34.5572406,-58.5346206
"202006","CABA","Comuna 13",4,141,105,230000,"USD","PH DEPARTAMENTO PB 4 ambientes Venta coghlan BELGRANO nuñez","PH","Venta",-34.5593037,-58.4695839
"202006","CABA","Comuna 14",4,77,77,239001,"USD","Depto.tipo casa de 4 ambientes en Venta en Palermo","PH","Venta",-34.5949317,-58.4268811
"202006","CABA","Comuna 15",4,183,138,285000,"USD","Excelente PH de 4/5 ambientes - Terraza y Quincho","PH","Venta",-34.5817635,-58.4665277
"202006","CABA","Comuna 15",4,68,68,250000,"USD","Depto.tipo casa de 4 ambientes en Venta en Villa crespo","PH","Venta",-34.6018837897,-58.4342526685
"202006","CABA","Comuna 7",4,69,69,133000,"USD","PH en venta de 4 amb. en Parque Chacabuco - USD 133.000.-","PH","Venta",-34.634499,-58.43002
"202006","GBA","Merlo",4,120,120,95000,"USD","Casa - San Antonio De Padua","Casa","Venta",-34.6655788,-58.7041108
"202006","GBA","Pilar",4,267,267,350000,"USD","Casa en venta o alquiler en La Peregrina","Casa","Venta",-34.4709128693,-58.822702889
"202006","GBA","Pilar",4,169,138,163000,"USD","Casa - San Sebastián","Casa","Venta",-34.3510419,-58.8867448
"202006","GBA","Pilar",4,170,135,163000,"USD","Casa - San Sebastián","Casa","Venta",-34.3510419,-58.8867448
"202006","GBA","Pilar",4,176,144,171000,"USD","Casa - San Sebastián","Casa","Venta",-34.3510419,-58.8867448
"202006","GBA","Pilar",4,166,130,255000,"USD","Casa en venta de 4 dormitorios en Lagoon Pilar - Quántica - USD 255.000.-","Casa","Venta",-34.4111938,-58.848873
"202006","GBA","Tigre",4,351,254,545000,"USD","Venta casa 3 dorm. con dpcia. y escritorio  Bº El Encuentro  Tigre","Casa","Venta",-34.4324531,-58.6722107
"202006","GBA","Tigre",4,180,180,240000,"USD","Venta casa a estrenar 4 amb. y depcia. con baño completo. San Gabriel, Villanueva - Tigre","Casa","Venta",-34.3760372592,-58.6973634847
"202006","GBA","Tigre",4,170,150,255000,"USD","Venta casa 4 amb. con piscina en Vila Marina Villanueva","Casa","Venta",-34.3705020041,-58.6879340083
"202006","GBA","Tigre",4,170,150,255000,"USD","Casa en venta de 3 dorm. con piscina en Vila Marina Villanueva","Casa","Venta",-34.3705020041,-58.6879340083
"202006","GBA","Moreno",4,266,266,385000,"USD","Casa - Banco Provincia De Bs. As.","Casa","Venta",-34.6355913,-58.7925377
"202006","GBA","Moreno",4,660,212,285000,"USD","Se vende casa de 2 plantas en Country Banco Provincia.Vista al arroyo.","Casa","Venta",-34.6021192212,-58.8623352018
"202006","GBA","Escobar",4,124,124,79000,"USD","Casa - 4 Ambientes - Venta - Matheu - Escobar","Casa","Venta",-34.3815187,-58.8236347
"202006","GBA","Escobar",4,166,136,172000,"USD","Casa en Venta 4 Ambientes Barrio El Ensueño","Casa","Venta",-34.366851005,-58.7409350767
"202006","GBA","Quilmes",4,320,320,950000,"USD","Casa 4 ambientes en venta en Nuevo Quilmes","Casa","Venta",-34.6990192,-58.2880406
"202006","GBA","San Miguel",4,434,136,175000,"USD","Venta Casa 4 ambientes a terminar oportunidad jardin Muñiz","Casa","Venta",-34.5558923922,-58.7067200251
"202006","GBA","Tigre",4,112,74,210000,"USD","Departamento en venta en LAGO DEL SENDERO NORDELTA 4 AMB. PB CON DECK USD 210000","Departamento","Venta",-34.4022441,-58.6528774
"202006","GBA","Tigre",4,153,102,300000,"USD","Departamento 4 amb. en venta en POZO, Bahía Nordelta - USD 300.000","Departamento","Venta",-34.3967647,-58.6476628
"202006","GBA","Tigre",4,123,96,240000,"USD","Departamento de 4 amb. en venta en Edificio North Coral Plaza Suites Nordelta USD 240.000","Departamento","Venta",-34.4008097,-58.6524757
"202006","CABA","Comuna 7",4,143,126,230000,"USD","Departamento 4 amb/ C ochera y Dependencia  - Flores","Departamento","Venta",-34.6272376,-58.4665951
"202006","CABA","Comuna 13",4,141,105,230000,"USD","PH DEPARTAMENTO PB 4 ambientes Venta coghlan BELGRANO nuñez","Departamento","Venta",-34.5593037,-58.4695839
"202006","CABA","Comuna 5",4,104,92,261001,"USD","Departamento de 4 ambientes en Venta en Almagro","Departamento","Venta",-34.60258,-58.420206
"202006","CABA","Comuna 5",4,144,118,335000,"USD","Departamento de 4 ambientes en Venta en Almagro","Departamento","Venta",-34.6017989906,-58.4308322237
"202006","CABA","Comuna 5",4,198,175,310000,"USD","Departamento 4 ambientes en venta en Almagro con dependencia cochera y baulera","Departamento","Venta",-34.6038933,-58.4313527
"202006","CABA","Comuna 5",4,93,85,251000,"USD","Departamento de 4 ambientes en Venta en Almagro","Departamento","Venta",-34.6054973327,-58.4302755236
"202006","CABA","Comuna 5",4,85,75,195000,"USD","Departamento  4 ambientes frente balcón Almagro Usd 195.000.-","Departamento","Venta",-34.613297,-58.4280574
"202006","CABA","Comuna 5",4,93,85,265000,"USD","Departamento de 4 ambientes en Venta en Almagro","Departamento","Venta",-34.6054973327,-58.4302755236
"202006","CABA","Comuna 5",4,93,85,256000,"USD","Departamento de 4 ambientes en Venta en Almagro","Departamento","Venta",-34.6054973327,-58.4302755236
"202006","CABA","Comuna 5",4,93,85,260000,"USD","Departamento de 4 ambientes en Venta en Almagro","Departamento","Venta",-34.6054973327,-58.4302755236
"202006","CABA","Comuna 5",4,109,85,273000,"USD","Departamento de 4 ambientes en Venta en Almagro","Departamento","Venta",-34.6054973327,-58.4302755236
"202006","CABA","Comuna 5",4,104,92,261000,"USD","Departamento de 4 ambientes en Venta en Almagro","Departamento","Venta",-34.60258,-58.420206
"202006","CABA","Comuna 14",4,108,88,317550,"USD","Emprendimiento en Palermo - PISO de 4 AMBIENTES C/BALCÓN TERRAZA","Departamento","Venta",-34.5739362497,-58.4408842921
"202006","CABA","Comuna 14",4,150,140,850000,"USD","QUARTIER DEMARÍA - PISO ALTO - VISTA ABIERTA - 2 COCHERAS/FULL AMENITIES","Departamento","Venta",-34.5746022,-58.421631
"202006","CABA","Comuna 14",4,108,102,380000,"USD","Departamento 4 ambientes con dep. - Palermo","Departamento","Venta",-34.5644966,-58.4414304
"202006","CABA","Comuna 14",4,102,91,305000,"USD","Departamento en Venta en Belgrano, 3 dormitorios con dependencia ","Departamento","Venta",-34.5703185151,-58.4411939607
"202006","CABA","Comuna 2",4,127,103,309000,"USD","DEPARTAMENTO 4 AMBIENTES CON COCHERA Y DEPENDENCIA RECOLETA","Departamento","Venta",-34.594753,-58.395816
"202006","CABA","Comuna 2",4,165,141,449000,"USD","Lindisimo piso sobre Galileo.","Departamento","Venta",-34.585647988,-58.3984404111
"202006","CABA","Comuna 6",4,142,100,308000,"USD","Excelente depto tipo PH con Jardin - cochera opcional","Departamento","Venta",-34.630235,-58.449898
"202006","CABA","Comuna 6",4,111,110,195000,"USD","Excelente Departamento - 4 Ambientes con Balcon Frances","Departamento","Venta",-34.6271228,-58.4459805
"202006","CABA","Comuna 10",4,189,125,365000,"USD","Departamento de 4 ambientes en VENTA con terraza en Mataderos - USD 365.000","Departamento","Venta",-34.6444174,-58.5007749
"202006","CABA","Comuna 2",4,130,125,399000,"USD","Espectacular dpto 4 amb con cocina comedor súper amplio ! Cochera incluida","Departamento","Venta",-34.5952325,-58.4041748
"202006","GBA","San Fernando",4,163,128,530000,"USD","Departamento 4 amb en Venta  Om Residence Punta Chica con 2 cocheras","Departamento","Venta",-34.4466125,-58.5314586
"202006","CABA","Comuna 14",4,85,71,139546,"USD","Departamento de 4 ambientes en Venta en Villa crespo","Departamento","Venta",-34.5862630496,-58.4437663903
"202006","CABA","Comuna 15",4,145,135,275000,"USD","Departamento de 4 ambientes en Venta en Villa crespo","Departamento","Venta",-34.6019384444,-58.4354302773
"202006","CABA","Comuna 5",4,93,90,249000,"USD","Departamento de 4 ambientes en Venta en Villa crespo","Departamento","Venta",-34.6017989906,-58.4308322237
"202006","CABA","Comuna 8",4,67,60,45000,"USD","Departamento - Villa Lugano","Departamento","Venta",-34.6783903,-58.4916184
"202006","CABA","Comuna 1",4,152,141,1688000,"USD","Departamento 3 ambientes con dependencia en venta en Alvear Tower Puerto Madero - USD 1.688.000.-","Departamento","Venta",-34.6122155,-58.3602301
"202006","CABA","Comuna 5",5,60,60,125000,"USD","PH 5 amb. en venta sobre calle Bulnes 300 Barrio Almagro USD 125.000.-","PH","Venta",-34.607411,-58.4187724
"202006","CABA","Comuna 13",5,221,176,299000,"USD","PH - Colegiales","PH","Venta",-34.5763794,-58.4610878
"202006","GBA","Tigre",5,343,310,580000,"USD","Casa en ALQUILER y VENTA en EL ENCUENTRO - Alquiler $75.000 / Venta USD 580.000.-","Casa","Venta",-34.4324275,-58.6723292
"202006","GBA","Tigre",5,300,220,495000,"USD","Casa en venta en Barrancas del Lago Nordelta - Casa Pulte USD 495.000","Casa","Venta",-34.4226327,-58.6587913
"202006","GBA","Escobar",5,346,257,490000,"USD","Casa al agua en VENTA con RENTA AL AGUA en SAN BENITO VILLANUEVA TIGRE USD 490.000","Casa","Venta",-34.3796301,-58.7183124
"202006","GBA","Tigre",5,150,150,185000,"USD","VENTA  Tríplex de 3 Dorm y Playroom en Condominio Gral Pacheco","Casa","Venta",-34.4575671,-58.6268454
"202006","GBA","Tigre",5,240,240,415000,"USD","Venta casa 5 amb. c/depcia. en Santa María de Tigre - Rincón de Milberg Tigre","Casa","Venta",-34.4000632321,-58.6399031942
"202006","GBA","Escobar",5,290,235,399999,"USD","Casa en venta en Barrio San Marco Villanueva - USD 400.000","Casa","Venta",-34.3895838,-58.7201261
"202006","GBA","Vicente López",5,270,270,599000,"USD","CASA EN VENTA EN TIGRE CENTRO - USD 599.000","Casa","Venta",-34.5427231,-58.4956059
"202006","GBA","Moreno",5,800,216,75000,"USD","VENTA CASA 5 AMBIENTES EN LA REJA CON LOTE PROPIO 800 m2 - OPORTUNIDAD!","Casa","Venta",-34.638955,-58.8291695
"202006","CABA","Comuna 13",5,159,149,368000,"USD","Departamento de 5 ambientes al frente en Belgrano","Departamento","Venta",-34.5604586843,-58.4526094423
"202006","CABA","Comuna 10",5,100,97,160000,"USD","VENDO MUY BUEN DEPARTAMENTO 5 AMBIENTES EN FLORESTA","Departamento","Venta",-34.634932,-58.4809876
"202006","CABA","Comuna 12",5,101,94,285000,"USD","Departamento - Nuñez","Departamento","Venta",-34.5496615,-58.4713407
"202006","CABA","Comuna 12",5,88,80,280000,"USD","Departamento 5 ambientes  con cochera venta  Nuñez SAAVEDRA","Departamento","Venta",-34.55209,-58.472216
"202006","CABA","Comuna 1",5,263,223,520000,"USD","Departamento - San Telmo","Departamento","Venta",-34.6233462,-58.3785193
"202006","CABA","Comuna 1",5,161,155,295000,"USD","ELEGANTE SEMIPISO EN UN ANTIGUO EDIFICIO DE CATEGORIA.","Departamento","Venta",-34.6065354,-58.3854384
"202006","CABA","Comuna 1",5,191,186,1500000,"USD","Departamento en venta en El Faro Puerto Madero Capital Federal USD 1500000.-","Departamento","Venta",-34.605833,-58.363611
"202006","GBA","Pilar",6,291,291,350000,"USD","GB PROPIEDADES- OPORTUNIDAD EN AYRES PLAZA, EXCELENTE CASA!","Casa","Venta",-34.4382679,-58.8376483
"202006","GBA","Tigre",6,730,550,1100000,"USD","Casa en VENTA con RENTA USD 1.100.000.- LOTE AL AGUA.","Casa","Venta",-34.4469643,-58.6311428
"202006","GBA","Tigre",6,497,366,980000,"USD","Venta de excelente casa 6 amb. a la laguna - Santa Barbara - Nordelta - Tigre","Casa","Venta",-34.4458519027,-58.6334347267
"202006","GBA","Tigre",6,162,145,230000,"USD","VENTA CON RENTA Casa de 3 Dormitorios en Barrio Cerrado Lomas de Benavídez","Casa","Venta",-34.4177904,-58.7088485
"202006","GBA","Tigre",6,400,400,1280000,"USD","Casa en venta con renta en Barrio El Golf Nordelta USD 1.280.000","Casa","Venta",-34.497881,-58.645092
"202006","GBA","Tigre",6,300,300,530000,"USD","Venta con renta","Casa","Venta",-34.410858,-58.6699647
"202006","GBA","Tigre",6,280,255,620000,"USD","Casa al lago en venta en Barrio El Encuentro USD 620000 Bancalari Nordelta","Casa","Venta",-34.439198,-58.6815257
"202006","GBA","José C. Paz",6,150,150,85000,"USD","Venta Casa A reciclar sobre lote de 2.144 m² / Loteo Tierra Linda - Barrio Yei Pora - Jose C Paz","Casa","Venta",-34.4903638,-58.7950621
"202006","GBA","San Fernando",6,664,293,648000,"USD","Casa en venta con Renta en La Damasia en San Fernando USD 648.000.-","Casa","Venta",-34.4590316,-58.5736701
"202006","CABA","Comuna 12",6,310,310,970000,"USD","Depto Full Amenities Complejo Tronador 6 amb, 310 m2, 2 coch, dep,ofi,play","Departamento","Venta",-34.5594394,-58.482434
"202006","CABA","Comuna 1",6,236,218,685000,"USD","Departamento duplex  6 ambientes con cochera en Puerto Madero","Departamento","Venta",-34.617101339,-58.3610690471
"202006","GBA","Vicente López",6,250,250,165000,"USD","Edificio en Venta en MUNRO - USD 165.000.-","Departamento","Venta",-34.5304233,-58.5243501
"202006","GBA","Tigre",7,222,200,445000,"USD","VENTA  Casa a la Laguna de 3 Dormitorios en San Francisco, Villanueva","Casa","Venta",-34.3896865,-58.7033254
"202006","GBA","Vicente López",7,550,400,850000,"USD","ESPECTACULAR  CASA EN GASPAR CAMPOS - LA MEJOR CUADRA DE VICENTE LOPEZ!","Casa","Venta",-34.5266023,-58.4766332
"202006","GBA","Tigre",10,391,391,650000,"USD","VENTA de Casa de Dormitorios en Talar Del Lago","Casa","Venta",-34.448304,-58.643737
"202007","GBA","Tigre",2,108,69,20000,"ARS","DEPARTAMENTO EN ALQUILER EN NORDELTA 2 AMB CON TERRAZA Y JACUZZI","Departamento","Alquiler",-34.394372372,-58.6492457307
"202007","GBA","Tigre",2,57,45,27500,"ARS","2 ambientes con cochera y baulera - Vista al Lago Central","Departamento","Alquiler",-34.4090982,-58.631293
